file_name,er,occlusion,lidar,density_inc,density,cutout,uniform,gaussian,impulse,upsampling,background,rotation,shear,distortion,distortion_rbf,distortion_rbf_inv
pct_fps,0.19890329551593738,0.4658022690437601,0.48322528363047007,0.08517017828200975,0.08735818476499191,0.09692058346839547,0.12576985413290112,0.14748784440842788,0.29951377633711507,0.15032414910858993,0.3925445705024312,0.1837925445705024,0.11280388978930307,0.11418152350081039,0.12179902755267422,0.11685575364667747
pct_wfps_t20,0.19630470016207455,0.496029173419773,0.5035656401944895,0.08954619124797407,0.09116693679092383,0.10283630470016207,0.11620745542949755,0.14635332252836303,0.2660453808752026,0.13298217179902755,0.35923824959481365,0.17965964343598054,0.11264181523500812,0.11272285251215557,0.11969205834683956,0.11588330632090763
pct_oup_fps,0.2037601296596434,0.4825769854132901,0.4783630470016207,0.09521880064829821,0.10218800648298218,0.10696920583468397,0.12034035656401947,0.14837925445705022,0.31823338735818474,0.14019448946515398,0.3824149108589951,0.19627228525121554,0.11831442463533226,0.12179902755267424,0.12544570502431118,0.11969205834683953
pct_r_oup_fps,0.20290653700702327,0.486385737439222,0.4806320907617504,0.08776337115072937,0.0899513776337115,0.09910858995137764,0.11434359805510534,0.15996758508914102,0.3397893030794165,0.15413290113452188,0.3776337115072933,0.18573743922204217,0.11126418152350079,0.11442463533225285,0.12641815235008105,0.1160453808752026
pct_r_rwup_fps,0.20652620205294434,0.48995137763371155,0.48695299837925443,0.1,0.10372771474878442,0.1119124797406807,0.12341977309562398,0.14943273905996757,0.31499189627228524,0.1452998379254457,0.4291734197730956,0.17163695299837928,0.11037277147487842,0.11969205834683953,0.12439222042139383,0.11693679092382496
pct_rwup_fps,0.22610480821177745,0.5244732576985414,0.5151539708265802,0.11531604538087521,0.1344408427876823,0.13630470016207455,0.12698541329011345,0.14886547811993517,0.3229335494327391,0.12828200972447326,0.4508914100486224,0.21952998379254457,0.14205834683954618,0.14149108589951379,0.14716369529983792,0.13768233387358186
pct_oup_wfps_t20,0.20039438141545113,0.4743111831442464,0.4753646677471638,0.09594813614262561,0.10421393841166934,0.10956239870340356,0.11345218800648298,0.13970826580226905,0.29611021069692056,0.13217179902755266,0.36653160453808753,0.20186385737439222,0.12236628849270666,0.12609400324149106,0.12828200972447326,0.119935170178282
pct_r_oup_wfps_t20,0.21040518638573738,0.4796596434359805,0.4781199351701783,0.08946515397082659,0.09359805510534847,0.10251215559157212,0.11061588330632091,0.136547811993517,0.396839546191248,0.14092382495948136,0.5217179902755268,0.17293354943273906,0.09732576985413291,0.1102106969205835,0.11442463533225286,0.11118314424635331
